,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options,POPESTIMATE2019
6888,"Haledon, New Jersey",Clifton,NJ,40.878821,-74.143415,Happy Vegans,"['Vegan', 'Vegetarian', 'Turkish']","['delivery', 'pickup']",Vegan,Vegetarian,Turkish,1,8293
6889,"Haledon, New Jersey",Paterson,NJ,40.90800476,-74.14990997,Goody Restaurant,['Chinese'],['delivery'],Chinese,,,0,8293
6890,"Haledon, New Jersey",Totowa,NJ,40.903728,-74.211807,Joey's Peruvian Cuisine & Grill,"['Barbeque', 'Peruvian']",['delivery'],Barbeque,Peruvian,,0,8293
6891,"Haledon, New Jersey",Paterson,NJ,40.9160294,-74.1749837,Peru Square Chifa,"['Peruvian', 'Chinese']",[],Peruvian,Chinese,,0,8293
6892,"Haledon, New Jersey",Paterson,NJ,40.91599,-74.1705,Costa Marina Restaurant,['Peruvian'],['delivery'],Peruvian,,,0,8293
6893,"Haledon, New Jersey",Elmwood Park,NJ,40.91953,-74.12503,Sara Sara Restaurant,"['Latin American', 'Peruvian']","['delivery', 'pickup']",Latin American,Peruvian,,0,8293
6894,"Haledon, New Jersey",Paterson,NJ,40.91588,-74.17529,Chichi’s Restaurant,['Peruvian'],[],Peruvian,,,0,8293
6895,"Haledon, New Jersey",Wyckoff,NJ,41.01303864,-74.16603851,Pizzeria Mandara,"['Italian', 'Pizza']",['delivery'],Italian,Pizza,,0,8293
6896,"Haledon, New Jersey",Waldwick,NJ,41.01046,-74.11783,Red Bowl,"['Chinese', 'Japanese', 'Thai']","['delivery', 'pickup']",Chinese,Japanese,Thai,0,8293
6897,"Haledon, New Jersey",Garfield,NJ,40.88001,-74.11808,Christian's Steak & Grill,['American (Traditional)'],['delivery'],American (Traditional),,,0,8293
6898,"Haledon, New Jersey",Franklin Lakes,NJ,40.9933842,-74.2136974,Tony Lips Italian Restaurant,"['Italian', 'Pizza']",['pickup'],Italian,Pizza,,0,8293
6899,"Haledon, New Jersey",Ridgewood,NJ,40.98076976,-74.11914872,Ridge Thai,['Thai'],['delivery'],Thai,,,0,8293
6900,"Haledon, New Jersey",Waldwick,NJ,41.018522,-74.121991,Moshi Moshi,['Sushi Bars'],['delivery'],Sushi Bars,,,0,8293
6901,"Haledon, New Jersey",Ridgewood,NJ,40.9806868,-74.1127849,Tabboule,['Lebanese'],"['delivery', 'pickup']",Lebanese,,,0,8293
6902,"Haledon, New Jersey",Paterson,NJ,40.9220031,-74.1843126,Chew Fresh Seafood Grill & Market,"['American (Traditional)', 'Delis', 'Seafood']","['delivery', 'pickup']",American (Traditional),Delis,Seafood,0,8293
6903,"Haledon, New Jersey",Clifton,NJ,40.878686,-74.153069,La Riviera Trattoria,"['Italian', 'Gluten-Free']","['delivery', 'pickup']",Italian,Gluten-Free,,0,8293
6904,"Haledon, New Jersey",Paterson,NJ,40.91787814,-74.18537971,Freddie's Restaurant,"['Latin American', 'Peruvian']",[],Latin American,Peruvian,,0,8293
6905,"Haledon, New Jersey",Paterson,NJ,40.91734693,-74.16664392,Zig Zagz 24/7 Deli and Convenience,"['Delis', 'Convenience Stores']","['pickup', 'delivery']",Delis,Convenience Stores,,0,8293
6906,"Haledon, New Jersey",Little Falls,NJ,40.8851916,-74.2452324,Carlos's Mexican Food,['Mexican'],['delivery'],Mexican,,,0,8293
6907,"Haledon, New Jersey",Wayne,NJ,40.891928,-74.253265,Olive Garden Italian Restaurant,"['Italian', 'Salad', 'Soup']",[],Italian,Salad,Soup,0,8293
6908,"Haledon, New Jersey",Paterson,NJ,40.9188735,-74.17274,Broadway Pizzeria & Restaurant,['Pizza'],['delivery'],Pizza,,,0,8293
6909,"Haledon, New Jersey",Little Falls,NJ,40.87945,-74.22166,Stamna Greek Taverna,"['Greek', 'Salad', 'Breakfast & Brunch']","['delivery', 'pickup']",Greek,Salad,Breakfast & Brunch,0,8293
6910,"Haledon, New Jersey",Paterson,NJ,40.91472963,-74.16514599,Empanadas Monumental,"['Empanadas', 'Latin American', 'Caribbean']",['pickup'],Empanadas,Latin American,Caribbean,0,8293
6911,"Haledon, New Jersey",Clifton,NJ,40.89099,-74.14531,La' Ziza Lebanese Cuisine & Hookah Lounge,"['Middle Eastern', 'Hookah Bars']",['delivery'],Middle Eastern,Hookah Bars,,0,8293
6912,"Haledon, New Jersey",Totowa,NJ,40.90454,-74.21047,Dominick's Pizzeria,"['Pizza', 'Italian', 'Sandwiches']","['pickup', 'delivery']",Pizza,Italian,Sandwiches,0,8293
6913,"Haledon, New Jersey",Paterson,NJ,40.89499,-74.15941,Ali Babam,"['Turkish', 'Mediterranean', 'Halal']",['pickup'],Turkish,Mediterranean,Halal,0,8293
6914,"Haledon, New Jersey",Waldwick,NJ,41.01240977,-74.13914644,Village Grille,"['Italian', 'Bars', 'American (New)']",['delivery'],Italian,Bars,American (New),0,8293
6915,"Haledon, New Jersey",Elmwood Park,NJ,40.90092,-74.122261,Tiramisu Restaurante,['Italian'],['delivery'],Italian,,,0,8293
6916,"Haledon, New Jersey",Paterson,NJ,40.90890856,-74.14123169,Mamma's Kitchen,"['Caribbean', 'American (New)']","['pickup', 'delivery']",Caribbean,American (New),,0,8293
6917,"Haledon, New Jersey",Fair Lawn,NJ,40.94909,-74.13826,Johnny & Hanges,"['Hot Dogs', 'Burgers', 'Sandwiches']","['pickup', 'delivery']",Hot Dogs,Burgers,Sandwiches,0,8293
6918,"Haledon, New Jersey",Fair Lawn,NJ,40.945755,-74.14694977,Lincoln Grill Cafe,['Cafes'],['delivery'],Cafes,,,0,8293
6919,"Haledon, New Jersey",Wayne,NJ,40.950363,-74.251524,Amore of Wayne,"['Italian', 'Sushi Bars', 'Steakhouses']","['pickup', 'delivery']",Italian,Sushi Bars,Steakhouses,0,8293
6920,"Haledon, New Jersey",Totowa,NJ,40.89739,-74.22093,Kafe Neo,"['Cafes', 'Breakfast & Brunch', 'Creperies']","['pickup', 'delivery']",Cafes,Breakfast & Brunch,Creperies,0,8293
6921,"Haledon, New Jersey",Paterson,NJ,40.8923,-74.15682,Star Pide Salonu,['Turkish'],['delivery'],Turkish,,,0,8293
6922,"Haledon, New Jersey",Paterson,NJ,40.9068409,-74.15717417,Banana King,"['Fast Food', 'Burgers', 'Juice Bars & Smoothies']","['pickup', 'delivery']",Fast Food,Burgers,Juice Bars & Smoothies,0,8293
6923,"Haledon, New Jersey",Paterson,NJ,40.89195724,-74.14226321,Krichian's Grill & Bistro,"['Middle Eastern', 'Armenian']","['pickup', 'delivery']",Middle Eastern,Armenian,,0,8293
6924,"Haledon, New Jersey",Paterson,NJ,40.89088,-74.14917,Quicks Food Store,"['Convenience Stores', 'Delis']","['pickup', 'delivery']",Convenience Stores,Delis,,0,8293
6925,"Haledon, New Jersey",Ridgewood,NJ,40.98023,-74.11579,Baumgart's Cafe,"['Chinese', 'Diners']","['pickup', 'delivery']",Chinese,Diners,,0,8293
6926,"Haledon, New Jersey",Ridgewood,NJ,40.9800708,-74.1126839,Ridgewood China King,['Chinese'],['delivery'],Chinese,,,0,8293
6927,"Haledon, New Jersey",Garfield,NJ,40.8889878,-74.1114663,Al Yamama Grill,"['Halal', 'Middle Eastern']","['delivery', 'pickup']",Halal,Middle Eastern,,0,8293
6928,"Haledon, New Jersey",Paterson,NJ,40.9156074,-74.17467,Leña Y Carbon,"['Peruvian', 'Seafood']","['pickup', 'delivery']",Peruvian,Seafood,,0,8293
6929,"Haledon, New Jersey",Fair Lawn,NJ,40.93858002,-74.12384441,Green Dragon Asian Cuisine,"['Sushi Bars', 'Chinese', 'Japanese']",['delivery'],Sushi Bars,Chinese,Japanese,0,8293
6930,"Haledon, New Jersey",Woodland Park,NJ,40.90483475,-74.19802856,El Senorio II,"['Latin American', 'Peruvian']","['pickup', 'delivery']",Latin American,Peruvian,,0,8293
6931,"Haledon, New Jersey",Clifton,NJ,40.88452,-74.14945,Kamil's Lebanese Cuisine,"['Lebanese', 'Mediterranean']","['delivery', 'pickup']",Lebanese,Mediterranean,,0,8293
6932,"Haledon, New Jersey",Haledon,NJ,40.93598,-74.18483,A & M Deli & Grocery,"['Grocery', 'Delis', 'Convenience Stores']",[],Grocery,Delis,Convenience Stores,0,8293
6933,"Haledon, New Jersey",Woodland Park,NJ,40.8972671,-74.1855914,My Sisters Gourmet Deli,['Delis'],['delivery'],Delis,,,0,8293
6934,"Haledon, New Jersey",Paterson,NJ,40.91244507,-74.17297363,The Cathedral Restaurant,"['Mexican', 'Italian']","['pickup', 'delivery']",Mexican,Italian,,0,8293
6935,"Haledon, New Jersey",Paterson,NJ,40.89197,-74.15645,Ya Mal Alsham,"['Mediterranean', 'Syrian']",['delivery'],Mediterranean,Syrian,,0,8293
6936,"Haledon, New Jersey",Wayne,NJ,40.94439487,-74.20450443,Kevin Lin's,['Chinese'],['delivery'],Chinese,,,0,8293
6937,"Haledon, New Jersey",Paterson,NJ,40.93559,-74.15383,Hispania Peruvian Restautant,['Peruvian'],[],Peruvian,,,0,8293
6938,"Haledon, New Jersey",Paterson,NJ,40.9204,-74.19228,Halal Brothers Pizzeria,"['Halal', 'Pizza', 'Sandwiches']","['pickup', 'delivery']",Halal,Pizza,Sandwiches,0,8293
6939,"Haledon, New Jersey",Wayne,NJ,40.932034,-74.226395,Neil's Pizzeria,['Pizza'],"['pickup', 'delivery']",Pizza,,,0,8293
6940,"Haledon, New Jersey",Fair Lawn,NJ,40.9435858,-74.1297659,QDOBA Mexican Eats,"['Mexican', 'Fast Food']","['pickup', 'delivery']",Mexican,Fast Food,,0,8293
6941,"Haledon, New Jersey",Waldwick,NJ,41.010051,-74.118109,Andreas Ristorante Italiano,['Italian'],['delivery'],Italian,,,0,8293
6942,"Haledon, New Jersey",Glen Rock,NJ,40.964859,-74.131624,Nectar Cafe,"['Juice Bars & Smoothies', 'Vegan', 'Gluten-Free']",['delivery'],Juice Bars & Smoothies,Vegan,Gluten-Free,1,8293
6943,"Haledon, New Jersey",Paterson,NJ,40.91111,-74.17173,Mister Chimi Restaurant,"['Chicken Wings', 'Sandwiches']","['pickup', 'delivery']",Chicken Wings,Sandwiches,,0,8293
6944,"Haledon, New Jersey",Paterson,NJ,40.91155243,-74.17195892,Hola Halal,"['Bubble Tea', 'Sushi Bars', 'Chinese']","['pickup', 'delivery']",Bubble Tea,Sushi Bars,Chinese,0,8293
6945,"Haledon, New Jersey",Paterson,NJ,40.89527473,-74.15995046,Huzur Restaurant,['Turkish'],[],Turkish,,,0,8293
6946,"Haledon, New Jersey",Ridgewood,NJ,40.97997345,-74.1180167,Sensible Fork,"['Breakfast & Brunch', 'American (Traditional)']",['pickup'],Breakfast & Brunch,American (Traditional),,0,8293
6947,"Haledon, New Jersey",Wyckoff,NJ,40.972251,-74.148926,Sunrise Bagels & Cafe,"['Bagels', 'Breakfast & Brunch']",['delivery'],Bagels,Breakfast & Brunch,,0,8293
6948,"Haledon, New Jersey",Paterson,NJ,40.9262583,-74.1515242,Gold Garden,['Chinese'],['delivery'],Chinese,,,0,8293
6949,"Haledon, New Jersey",Elmwood Park,NJ,40.90645,-74.12989,River View East,"['Hot Dogs', 'Burgers', 'Salad']","['pickup', 'delivery']",Hot Dogs,Burgers,Salad,0,8293
6950,"Haledon, New Jersey",Wyckoff,NJ,41.0112697,-74.1730518,3 Chicas Mexican Kitchen,['Mexican'],['delivery'],Mexican,,,0,8293
6951,"Haledon, New Jersey",Elmwood Park,NJ,40.89861,-74.11246,Bhoj,"['Indian', 'Buffets']","['pickup', 'delivery']",Indian,Buffets,,0,8293
6952,"Haledon, New Jersey",Paterson,NJ,40.9053841,-74.1476593,La Fonda Paisa,['Colombian'],[],Colombian,,,0,8293
6953,"Haledon, New Jersey",Ridgewood,NJ,40.979123,-74.12077,Sook Pastry,"['Bakeries', 'Desserts', 'Cafes']",['delivery'],Bakeries,Desserts,Cafes,0,8293
6954,"Haledon, New Jersey",Paterson,NJ,40.92486,-74.16371,Jay’s Fish Gate,"['Food Trucks', 'Seafood']",[],Food Trucks,Seafood,,0,8293
6955,"Haledon, New Jersey",Wayne,NJ,40.889947,-74.250578,Buongusto Pizza Restaurant & Catering,"['Pizza', 'Sandwiches', 'Salad']","['pickup', 'delivery']",Pizza,Sandwiches,Salad,0,8293
6956,"Haledon, New Jersey",Paterson,NJ,40.905355,-74.147582,La Casona Café Restaurant,"['Caribbean', 'Latin American']",['delivery'],Caribbean,Latin American,,0,8293
6957,"Haledon, New Jersey",Wayne,NJ,40.95658,-74.22484,Aldo's Cucina Italian Restaurant,"['Italian', 'Salad', 'Soup']","['pickup', 'delivery']",Italian,Salad,Soup,0,8293
6958,"Haledon, New Jersey",Wyckoff,NJ,40.984688,-74.171212,Abbie's Diner,"['Sandwiches', 'Diners', 'Breakfast & Brunch']",['delivery'],Sandwiches,Diners,Breakfast & Brunch,0,8293
6959,"Haledon, New Jersey",Elmwood Park,NJ,40.89861,-74.11246,Al Dente Restaurant,"['Italian', 'Venues & Event Spaces']","['pickup', 'delivery']",Italian,Venues & Event Spaces,,0,8293
6960,"Haledon, New Jersey",Paterson,NJ,40.89166,-74.1561399,Toros Restaurant,"['Mediterranean', 'Salad', 'Soup']",['delivery'],Mediterranean,Salad,Soup,0,8293
6961,"Haledon, New Jersey",Ridgewood,NJ,40.97993,-74.11766,Brooklyn's Coal Burning Brick Oven Pizza,['Pizza'],[],Pizza,,,0,8293
6962,"Haledon, New Jersey",Clifton,NJ,40.8848877,-74.13829803,Villa Pizza,['Pizza'],"['pickup', 'delivery']",Pizza,,,0,8293
6963,"Haledon, New Jersey",Ridgewood,NJ,40.9789783,-74.12080525,Bamboo House,['Chinese'],['delivery'],Chinese,,,0,8293
6964,"Haledon, New Jersey",Paterson,NJ,40.930538,-74.16036,Lainez DELI & Pupuseria,['Delis'],[],Delis,,,0,8293
6965,"Haledon, New Jersey",Paterson,NJ,40.91628329,-74.17581987,El Huarache Azteca,['Mexican'],[],Mexican,,,0,8293
6966,"Haledon, New Jersey",Elmwood Park,NJ,40.89356049,-74.12251726,Pizza Town USA,['Pizza'],[],Pizza,,,0,8293
6967,"Haledon, New Jersey",Paterson,NJ,40.8971357,-74.1616356,Las Costillas De Pedro,['Colombian'],['delivery'],Colombian,,,0,8293
6968,"Haledon, New Jersey",Paterson,NJ,40.9274366,-74.17954651,El Camino Feliz,"['Dominican', 'Mexican', 'Caterers']","['pickup', 'delivery']",Dominican,Mexican,Caterers,0,8293
6969,"Haledon, New Jersey",Ridgewood,NJ,40.98019383,-74.11942617,Rey Sol Coffee,"['Salad', 'Coffee & Tea']",[],Salad,Coffee & Tea,,0,8293
6970,"Haledon, New Jersey",Wayne,NJ,40.894006,-74.241885,Red Lobster,"['Seafood', 'American (Traditional)']","['pickup', 'delivery']",Seafood,American (Traditional),,0,8293
6971,"Haledon, New Jersey",Elmwood Park,NJ,40.9197,-74.12436,Singas Famous Pizza,"['Pizza', 'Italian']","['pickup', 'delivery']",Pizza,Italian,,0,8293
6972,"Haledon, New Jersey",Wyckoff,NJ,41.011092,-74.173081,Pizza Love,"['Pizza', 'Italian', 'Sandwiches']","['pickup', 'delivery']",Pizza,Italian,Sandwiches,0,8293
6973,"Haledon, New Jersey",Wayne,NJ,40.96355,-74.25385,Wayne Hills Diner,['Diners'],"['pickup', 'delivery']",Diners,,,0,8293
6974,"Haledon, New Jersey",Elmwood Park,NJ,40.9049046,-74.118157,D & N Deli,"['Breakfast & Brunch', 'Delis', 'Peruvian']","['pickup', 'delivery']",Breakfast & Brunch,Delis,Peruvian,0,8293
6975,"Haledon, New Jersey",Glen Rock,NJ,40.962719,-74.1309967,Wilkes Center Delicatessen,['Delis'],['pickup'],Delis,,,0,8293
6976,"Haledon, New Jersey",Fair Lawn,NJ,40.93256309,-74.13266569,Benjy's Kosher Pizza,"['Pizza', 'Kosher', 'Falafel']","['pickup', 'delivery']",Pizza,Kosher,Falafel,0,8293
6977,"Haledon, New Jersey",Paterson,NJ,40.91581345,-74.16192627,La Fe Restaurant,['Caribbean'],"['pickup', 'delivery']",Caribbean,,,0,8293
6978,"Haledon, New Jersey",Paterson,NJ,40.895875,-74.1605958,Jade Garden,"['Chinese', 'Peruvian', 'Southern']",['delivery'],Chinese,Peruvian,Southern,0,8293
6979,"Haledon, New Jersey",Waldwick,NJ,41.00997251,-74.1195453,Limoncello,['Italian'],['pickup'],Italian,,,0,8293
6980,"Haledon, New Jersey",Paterson,NJ,40.92275,-74.1774499,Tropical Juice Bar,"['Latin American', 'Juice Bars & Smoothies', 'Caribbean']","['delivery', 'pickup']",Latin American,Juice Bars & Smoothies,Caribbean,0,8293
6981,"Haledon, New Jersey",Woodland Park,NJ,40.887164,-74.215582,On The Border Mexican Grill & Cantina,"['Mexican', 'Tex-Mex']","['pickup', 'delivery']",Mexican,Tex-Mex,,0,8293
6982,"Haledon, New Jersey",Paterson,NJ,40.93705943,-74.14643649,Las Tejas Restaurant,['Latin American'],[],Latin American,,,0,8293
6983,"Haledon, New Jersey",Fair Lawn,NJ,40.93841171,-74.11949921,Track Side Grille,"['Italian', 'American (Traditional)', 'Pizza']",[],Italian,American (Traditional),Pizza,0,8293
6984,"Haledon, New Jersey",Paterson,NJ,40.92386,-74.1503199,JonJax,"['Soul Food', 'Fast Food']","['delivery', 'pickup']",Soul Food,Fast Food,,0,8293
6985,"Haledon, New Jersey",Waldwick,NJ,41.011452,-74.122031,Ike's Big Mouth,"['Chicken Wings', 'Sandwiches']",['delivery'],Chicken Wings,Sandwiches,,0,8293
6986,"Haledon, New Jersey",Little Falls,NJ,40.8854666,-74.24499876,Sushi Village,"['Japanese', 'Sushi Bars']","['pickup', 'delivery']",Japanese,Sushi Bars,,0,8293
6987,"Haledon, New Jersey",Clifton,NJ,40.88621593,-74.13824737,Ofelia's Kitchen Latin Cuisine,['Colombian'],"['pickup', 'delivery']",Colombian,,,0,8293
6988,"Haledon, New Jersey",Hawthorne,NJ,40.946254,-74.147407,Straw's Kitchen,"['Barbeque', 'Breakfast & Brunch', 'Caterers']","['pickup', 'delivery']",Barbeque,Breakfast & Brunch,Caterers,0,8293
6989,"Haledon, New Jersey",Fair Lawn,NJ,40.93859326,-74.1222024,Land & Sea Restaurant,"['Diners', 'Seafood', 'Wraps']","['pickup', 'delivery']",Diners,Seafood,Wraps,0,8293
6990,"Haledon, New Jersey",Little Falls,NJ,40.881576,-74.227957,The Falls Kitchen,"['American (Traditional)', 'Breakfast & Brunch', 'Diners']",['delivery'],American (Traditional),Breakfast & Brunch,Diners,0,8293
6991,"Haledon, New Jersey",Paterson,NJ,40.91457256,-74.17068138,A & S Luncheonette,"['Delis', 'American (New)']",[],Delis,American (New),,0,8293
6992,"Haledon, New Jersey",Paterson,NJ,40.922711,-74.183309,El Fogon Restaurant,['Spanish'],['delivery'],Spanish,,,0,8293
6993,"Haledon, New Jersey",Glen Rock,NJ,40.9626383,-74.1328826,Trackside Deli,['Delis'],['delivery'],Delis,,,0,8293
6994,"Haledon, New Jersey",Haledon,NJ,40.92954,-74.18259,Rudy's Caribbean Restaurant,['Caribbean'],[],Caribbean,,,0,8293
6995,"Haledon, New Jersey",Haledon,NJ,40.938791,-74.1824685,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",['delivery'],Fast Food,Chicken Wings,,0,8293
6996,"Haledon, New Jersey",Paterson,NJ,40.90656,-74.15457,Sui Min II,['Chinese'],"['pickup', 'delivery']",Chinese,,,0,8293
6997,"Haledon, New Jersey",Woodland Park,NJ,40.88415,-74.20702,A & S Italian Pork Store,"['Meat Shops', 'Italian', 'Delis']",[],Meat Shops,Italian,Delis,0,8293
6998,"Haledon, New Jersey",Wayne,NJ,40.961777,-74.244255,Philly Pretzel Factory,"['Bakeries', 'Pretzels', 'Hot Dogs']","['pickup', 'delivery']",Bakeries,Pretzels,Hot Dogs,0,8293
6999,"Haledon, New Jersey",Clifton,NJ,40.89467526,-74.17372714,Bogey's Sports Pub,"['Sports Bars', 'American (Traditional)']",['delivery'],Sports Bars,American (Traditional),,0,8293
7000,"Haledon, New Jersey",Ridgewood,NJ,40.9803334,-74.1200646,Mediterraneo,"['Mediterranean', 'Tapas/Small Plates', 'Seafood']",['delivery'],Mediterranean,Tapas/Small Plates,Seafood,0,8293
7001,"Haledon, New Jersey",Fair Lawn,NJ,40.9351389,-74.1340203,Empress Diner,"['Diners', 'American (Traditional)', 'Bars']","['pickup', 'delivery']",Diners,American (Traditional),Bars,0,8293
7002,"Haledon, New Jersey",Allendale,NJ,41.020628,-74.123563,Restaurant L,['American (New)'],['delivery'],American (New),,,0,8293
7003,"Haledon, New Jersey",Paterson,NJ,40.9110554,-74.1454273,Shawni's Jamaican Homestyle Restaurant,['Caribbean'],[],Caribbean,,,0,8293
7004,"Haledon, New Jersey",Wayne,NJ,40.9595809,-74.2359723,Vinni's Pizzarama,"['Pizza', 'Italian', 'Sandwiches']","['pickup', 'delivery']",Pizza,Italian,Sandwiches,0,8293
7005,"Haledon, New Jersey",Wayne,NJ,40.8887162,-74.25201345,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",['delivery'],Mexican,Fast Food,,0,8293
7006,"Haledon, New Jersey",Wyckoff,NJ,41.01033,-74.17258,Wah Sing II Kitchen,['Chinese'],['delivery'],Chinese,,,0,8293
7007,"Haledon, New Jersey",Glen Rock,NJ,40.962732,-74.130446,Goldberg's Famous Bagels,"['Bagels', 'Breakfast & Brunch']",[],Bagels,Breakfast & Brunch,,0,8293
7008,"Haledon, New Jersey",Paterson,NJ,40.91502707,-74.17722074,Delizioso Grille & Restaurant,"['Italian', 'Peruvian']","['delivery', 'pickup']",Italian,Peruvian,,0,8293
7009,"Haledon, New Jersey",Totowa,NJ,40.90470999,-74.20909993,Totowa Pizza Restaurant,"['Pizza', 'Italian', 'Burgers']",[],Pizza,Italian,Burgers,0,8293
7010,"Haledon, New Jersey",West Paterson,NJ,40.9071,-74.19523,Taste of China,['Chinese'],['delivery'],Chinese,,,0,8293
7011,"Haledon, New Jersey",Paterson,NJ,40.91366,-74.14301,Frank & Joe's Pizza,"['Pizza', 'Caterers']",[],Pizza,Caterers,,0,8293
7012,"Haledon, New Jersey",Paterson,NJ,40.917167,-74.173873,Ellison Pizza & Deli,['Pizza'],['delivery'],Pizza,,,0,8293
7013,"Haledon, New Jersey",Paterson,NJ,40.898864,-74.162177,Mazaj,"['Lebanese', 'Hookah Bars']","['delivery', 'pickup']",Lebanese,Hookah Bars,,0,8293
7014,"Haledon, New Jersey",Elmwood Park,NJ,40.898002,-74.124542,River Drive Cafe,['Restaurants'],[],Restaurants,,,0,8293
7015,"Haledon, New Jersey",Wyckoff,NJ,41.0062223,-74.1592736,Gourmet  Garden,['Chinese'],['delivery'],Chinese,,,0,8293
7016,"Haledon, New Jersey",Woodland park,NJ,40.90287018,-74.19969177,Tommys Taste of Italy,"['Pizza', 'Delis', 'Meat Shops']",['delivery'],Pizza,Delis,Meat Shops,0,8293
7017,"Haledon, New Jersey",Paterson,NJ,40.92012,-74.18644,Goody Restaurant,['Chinese'],"['delivery', 'pickup']",Chinese,,,0,8293
7018,"Haledon, New Jersey",Ridgewood,NJ,40.98021656,-74.12201071,Puzo's Family Restaurant,"['Pizza', 'Italian']",['delivery'],Pizza,Italian,,0,8293
7019,"Haledon, New Jersey",Little Falls,NJ,40.88652568,-74.24615465,Lin Jin Restaurant,"['Sushi Bars', 'Japanese', 'Thai']","['delivery', 'pickup']",Sushi Bars,Japanese,Thai,0,8293
7020,"Haledon, New Jersey",Ridgewood,NJ,40.981266,-74.118173,Dim Sum Dynasty,"['Dim Sum', 'Cantonese', 'Caterers']","['delivery', 'pickup']",Dim Sum,Cantonese,Caterers,0,8293
7021,"Haledon, New Jersey",Paterson,NJ,40.901849,-74.14035,Habibi Cafe & Hookah Lounge,"['Hookah Bars', 'Cafes']",[],Hookah Bars,Cafes,,0,8293
7022,"Haledon, New Jersey",Fair Lawn,NJ,40.93488559,-74.13362995,Hong Kong Restaurant,['Chinese'],['delivery'],Chinese,,,0,8293
7023,"Haledon, New Jersey",Hawthorne,NJ,40.9404652,-74.1687992,Kathy's Deli Plus,['Delis'],[],Delis,,,0,8293
7024,"Haledon, New Jersey",Little Falls,NJ,40.88327,-74.24433,Chela's Restaurant & Bar,"['Cocktail Bars', 'Burgers', 'Sandwiches']","['delivery', 'pickup']",Cocktail Bars,Burgers,Sandwiches,0,8293
7025,"Haledon, New Jersey",Wayne,NJ,40.950518,-74.221429,The Rustic Cafe & Juice Bar,"['Juice Bars & Smoothies', 'Salad', 'Sandwiches']","['delivery', 'pickup']",Juice Bars & Smoothies,Salad,Sandwiches,0,8293
7026,"Haledon, New Jersey",Paterson,NJ,40.90656662,-74.15457153,El Provocon Resturant,['Restaurants'],[],Restaurants,,,0,8293
