,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options
20662,"Franklin Park village, Illinois",60641,IL,41.95373717,-87.72839067,Old Town Aquarium,"['Aquarium Services', 'Aquariums']",[],Aquarium Services,Aquariums,,False
20663,"Franklin Park village, Illinois",Oak Park,IL,41.8797007,-87.8029489,Mama Thai,['Thai'],"['delivery', 'pickup']",Thai,,,False
20664,"Franklin Park village, Illinois",Rosemont,IL,41.9925906368012,-87.8636419144247,Moretti's Ristorante & Pizzeria,"['Italian', 'Pizza', 'Beer Bar']","['delivery', 'pickup']",Italian,Pizza,Beer Bar,False
20665,"Franklin Park village, Illinois",Chicago,IL,41.98194914,-87.8356649,Bar Louie O'Hare,"['American (New)', 'Bars', 'Gastropubs']","['delivery', 'pickup']",American (New),Bars,Gastropubs,False
20666,"Franklin Park village, Illinois",River Grove,IL,41.9305499,-87.83641,River Cafe & Bar,"['American (New)', 'Lounges', 'Italian']",['delivery'],American (New),Lounges,Italian,False
20667,"Franklin Park village, Illinois",Norridge,IL,41.9594983,-87.816666,Boon Café and Bakery,"['Burgers', 'Bakeries', 'Sandwiches']","['delivery', 'pickup']",Burgers,Bakeries,Sandwiches,False
20668,"Franklin Park village, Illinois",Schiller Park,IL,41.9690841246562,-87.8623898247805,Shoeless Joes Ale House & Grille,"['Bars', 'American (Traditional)']",['delivery'],Bars,American (Traditional),,False
20669,"Franklin Park village, Illinois",Franklin Park,IL,41.950214,-87.888153,Valenzano Baking Co,['Bakeries'],[],Bakeries,,,False
20670,"Franklin Park village, Illinois",Forest Park,IL,41.879251,-87.8127243,Chirrion Mexican Grill,"['Mexican', 'Seafood']","['delivery', 'pickup']",Mexican,Seafood,,False
20671,"Franklin Park village, Illinois",River Forest,IL,41.89325,-87.826223,Trailside Museum of Natural History,"['Museums', 'Landmarks & Historical Buildings']",[],Museums,Landmarks & Historical Buildings,,False
20672,"Franklin Park village, Illinois",Stone Park,IL,41.90713,-87.87825,CulichiTown,['Seafood'],"['delivery', 'pickup']",Seafood,,,False
20673,"Franklin Park village, Illinois",Franklin Park,IL,41.9299691,-87.8788392,GG Filipino Food Store,"['Convenience Stores', 'Filipino']",[],Convenience Stores,Filipino,,False
20674,"Franklin Park village, Illinois",Chicago,IL,41.9770396177601,-87.8981781005859,Gold Coast Dogs,['Hot Dogs'],[],Hot Dogs,,,False
20675,"Franklin Park village, Illinois",Hillside,IL,41.8774683,-87.9037702,Brother's Mexican Grill,['Mexican'],"['delivery', 'pickup']",Mexican,,,False
20676,"Franklin Park village, Illinois",Chicago,IL,41.9449952,-87.8071802,Franksville,"['Fast Food', 'Greek', 'American (Traditional)']","['delivery', 'pickup']",Fast Food,Greek,American (Traditional),False
20677,"Franklin Park village, Illinois",Norridge,IL,41.9668151,-87.8196012,ABC Bakery & Deli,"['Bakeries', 'Delis']",['delivery'],Bakeries,Delis,,False
20678,"Franklin Park village, Illinois",Oak Park,IL,41.8878952638057,-87.8023055709372,La Notte Ristorante,"['Seafood', 'Italian', 'Wine Bars']",['delivery'],Seafood,Italian,Wine Bars,False
20679,"Franklin Park village, Illinois",Chicago,IL,41.9749476194536,-87.9068210420112,Delta Sky Club,['Airport Lounges'],[],Airport Lounges,,,False
20680,"Franklin Park village, Illinois",Chicago,IL,41.974678,-87.906284,"United Club F Concourse, Terminal 2",['Airport Lounges'],[],Airport Lounges,,,False
20681,"Franklin Park village, Illinois",Chicago,IL,41.9757835864389,-87.8072311112468,Polish Paczki Cafe,"['Cafes', 'Bakeries', 'Polish']",['delivery'],Cafes,Bakeries,Polish,False
20682,"Franklin Park village, Illinois",Elmhurst,IL,41.90258,-87.94195,Fitz's Pub,['Pubs'],['delivery'],Pubs,,,False
20683,"Franklin Park village, Illinois",Chicago,IL,41.980183,-87.886334,Wolfgang Puck Express,"['American (Traditional)', 'Pizza']",[],American (Traditional),Pizza,,False
20684,"Franklin Park village, Illinois",Chicago,IL,41.9786926,-87.880294,Bubbles,"['Wine Bars', 'Sandwiches']",[],Wine Bars,Sandwiches,,False
20685,"Franklin Park village, Illinois",Bellwood,IL,41.8763275146484,-87.8826904296875,Stacy's Cafe,"['Bars', 'Steakhouses', 'American (Traditional)']",['delivery'],Bars,Steakhouses,American (Traditional),False
20686,"Franklin Park village, Illinois",Chicago,IL,41.9779648218459,-87.9051733016968,Gaslight Club,"['American (New)', 'Lounges', 'Steakhouses']",[],American (New),Lounges,Steakhouses,False
20687,"Franklin Park village, Illinois",Forest Park,IL,41.88295,-87.81232,Old School Tavern & Grill,"['Sports Bars', 'American (Traditional)']",['delivery'],Sports Bars,American (Traditional),,False
20688,"Franklin Park village, Illinois",Forest Park,IL,41.8796663,-87.809676,The Junction Diner,"['American (Traditional)', 'Burgers', 'Diners']","['delivery', 'pickup']",American (Traditional),Burgers,Diners,False
20689,"Franklin Park village, Illinois",Chicago,IL,41.978698594839,-87.910158187151,America's Dog & Burger,"['Hot Dogs', 'Burgers', 'Sandwiches']",[],Hot Dogs,Burgers,Sandwiches,False
20690,"Franklin Park village, Illinois",Forest Park,IL,41.8798,-87.81018,Jimmy's Place,"['Italian', 'Venues & Event Spaces', 'Caterers']","['delivery', 'pickup']",Italian,Venues & Event Spaces,Caterers,False
20691,"Franklin Park village, Illinois",Elmhurst,IL,41.89921,-87.94093,Ni Hao Asian Cafe,"['Sushi Bars', 'Chinese', 'Japanese']","['delivery', 'pickup']",Sushi Bars,Chinese,Japanese,False
20692,"Franklin Park village, Illinois",Forest Park,IL,41.8792,-87.80986,Mexican Republic Kitchen & Cantina,['Mexican'],"['delivery', 'pickup']",Mexican,,,False
20693,"Franklin Park village, Illinois",Bensenville,IL,41.9326943293037,-87.9400007799268,Mariscos El Amigo 3,"['Seafood', 'Mexican']",['delivery'],Seafood,Mexican,,False
20694,"Franklin Park village, Illinois",Oak Park,IL,41.887283,-87.803707,Firecakes Donuts,"['Donuts', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']","['delivery', 'pickup']",Donuts,Coffee & Tea,Ice Cream & Frozen Yogurt,False
20695,"Franklin Park village, Illinois",Elmhurst,IL,41.868085,-87.934496,Fresh Start Cafe,"['Breakfast & Brunch', 'Caterers']","['delivery', 'pickup']",Breakfast & Brunch,Caterers,,False
20696,"Franklin Park village, Illinois",Elmwood Park,IL,41.9087749,-87.8174551,Armand's Pizzeria,['Pizza'],"['delivery', 'pickup']",Pizza,,,False
20697,"Franklin Park village, Illinois",Norridge,IL,41.967762,-87.837072,Tasty World,"['American (Traditional)', 'African', 'Mediterranean']","['delivery', 'pickup']",American (Traditional),African,Mediterranean,False
20698,"Franklin Park village, Illinois",Chicago,IL,41.9393214093643,-87.8415252474371,Indian Boundary Golf Course,['Golf'],[],Golf,,,False
20699,"Franklin Park village, Illinois",Chicago,IL,42.0028099,-87.81749,Moretti's Ristorante & Pizzeria,"['Pizza', 'Italian', 'Beer Bar']","['delivery', 'pickup']",Pizza,Italian,Beer Bar,False
20700,"Franklin Park village, Illinois",Chicago,IL,41.95815,-87.847724,Schiller Woods,['Parks'],[],Parks,,,False
20701,"Franklin Park village, Illinois",Chicago,IL,41.9742709041186,-87.8908110782505,Tortas Frontera,['Mexican'],[],Mexican,,,False
20702,"Franklin Park village, Illinois",Elmhurst,IL,41.9200195,-87.9396151,Christopher's Restaurant,"['Diners', 'Breakfast & Brunch']",['delivery'],Diners,Breakfast & Brunch,,False
20703,"Franklin Park village, Illinois",Bellwood,IL,41.8755073547363,-87.8826522827148,Ariston Restaurant,['Fast Food'],"['delivery', 'pickup']",Fast Food,,,False
20704,"Franklin Park village, Illinois",Oak Park,IL,41.89038,-87.80292,Flourish - Oak Park,"['Lounges', 'Arts & Entertainment', 'Venues & Event Spaces']",[],Lounges,Arts & Entertainment,Venues & Event Spaces,False
20705,"Franklin Park village, Illinois",Melrose Park,IL,41.9204999,-87.88478,Possum's Pub,['Pubs'],['delivery'],Pubs,,,False
20706,"Franklin Park village, Illinois",Melrose Park,IL,41.8906898,-87.8567812,Cuisine De Jibarito,['Puerto Rican'],['pickup'],Puerto Rican,,,False
20707,"Franklin Park village, Illinois",Northlake,IL,41.907435,-87.904321,Taqueria Mi Palenque,['Mexican'],['delivery'],Mexican,,,False
20708,"Franklin Park village, Illinois",Park Ridge,IL,41.997065,-87.8216157853603,Dairy Queen,"['Ice Cream & Frozen Yogurt', 'Fast Food']",['delivery'],Ice Cream & Frozen Yogurt,Fast Food,,False
20709,"Franklin Park village, Illinois",Forest Park,IL,41.88085,-87.805214,Cactus grill,['Mexican'],['delivery'],Mexican,,,False
20710,"Franklin Park village, Illinois",Chicago,IL,41.93854,-87.8071,Taco Burrito King,['Mexican'],['delivery'],Mexican,,,False
20711,"Franklin Park village, Illinois",Chicago,IL,42.0022610722192,-87.815607637167,Snappy Dog,['Hot Dogs'],['delivery'],Hot Dogs,,,False
20712,"Franklin Park village, Illinois",Chicago,IL,41.981285,-87.906054,Stefani's Tuscany Café,['Italian'],[],Italian,,,False
20713,"Franklin Park village, Illinois",Northlake,IL,41.909737,-87.902789,Garden Bee Thai Eatery,['Thai'],['delivery'],Thai,,,False
20714,"Franklin Park village, Illinois",Chicago,IL,41.914667,-87.663309,Doggy Paddle Aquatic Center For Dogs,"['Dog Parks', 'Pet Sitting', 'Dog Walkers']",[],Dog Parks,Pet Sitting,Dog Walkers,False
20715,"Franklin Park village, Illinois",Elmhurst,IL,41.883515,-87.9409185,Prairie Cafe,"['Cafes', 'Breakfast & Brunch']",[],Cafes,Breakfast & Brunch,,False
20716,"Franklin Park village, Illinois",Franklin Park,IL,41.9442694,-87.9045468,Wolf's,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']",['delivery'],American (Traditional),Diners,Breakfast & Brunch,False
20717,"Franklin Park village, Illinois",Des Plaines,IL,41.99927,-87.86331,Canopy,['Buffets'],['delivery'],Buffets,,,False
20718,"Franklin Park village, Illinois",River Grove,IL,41.92847,-87.83311,Tucker's On Grand,['American (Traditional)'],['delivery'],American (Traditional),,,False
20719,"Franklin Park village, Illinois",Elmhurst,IL,41.8986118141769,-87.9401238127685,Fulla Bologna,"['Delis', 'Italian']",['delivery'],Delis,Italian,,False
20720,"Franklin Park village, Illinois",Melrose Park,IL,41.908354,-87.86084,Los Cocos,['Mexican'],['delivery'],Mexican,,,False
20721,"Franklin Park village, Illinois",Elmhurst,IL,41.899925,-87.940421,Armand's Pizzeria,"['Pizza', 'Italian']","['delivery', 'pickup']",Pizza,Italian,,False
20722,"Franklin Park village, Illinois",Elmhurst,IL,41.870752352834,-87.933936542502,Mr G's Restaurant & Pizza,"['Pizza', 'American (Traditional)']",['delivery'],Pizza,American (Traditional),,False
20723,"Franklin Park village, Illinois",River Forest,IL,41.908519,-87.808609,Capri Italian Food,"['Italian', 'Delis', 'Sandwiches']",['delivery'],Italian,Delis,Sandwiches,False
20724,"Franklin Park village, Illinois",Schiller Park,IL,41.9473801766959,-87.8850952858444,Q Bar & Grill,"['Bars', 'Pizza', 'Sandwiches']","['delivery', 'pickup']",Bars,Pizza,Sandwiches,False
20725,"Franklin Park village, Illinois",Schiller Park,IL,41.9539171155385,-87.8588247299194,El Salitre,['Mexican'],[],Mexican,,,False
20726,"Franklin Park village, Illinois",Oak Park,IL,41.8876312,-87.8022251,Lea French Street Food,"['French', 'Coffee & Tea', 'Sandwiches']","['delivery', 'pickup']",French,Coffee & Tea,Sandwiches,False
20727,"Franklin Park village, Illinois",Forest Park,IL,41.87984,-87.81152,Small Batch Barbecue,['Barbeque'],"['delivery', 'pickup']",Barbeque,,,False
20728,"Franklin Park village, Illinois",Forest Park,IL,41.872,-87.80843,Tacabron,['Mexican'],"['delivery', 'pickup']",Mexican,,,False
20729,"Franklin Park village, Illinois",Chicago,IL,42.0024529,-87.8162537,Firewater Saloon - Edison Park,"['Barbeque', 'Burgers', 'Sandwiches']","['delivery', 'pickup']",Barbeque,Burgers,Sandwiches,False
20730,"Franklin Park village, Illinois",Forest Park,IL,41.878135,-87.814544,Silverland Bakery,['Bakeries'],"['delivery', 'pickup']",Bakeries,,,False
20731,"Franklin Park village, Illinois",Chicago,IL,41.92883,-87.80605,4 Yolks,"['American (Traditional)', 'Breakfast & Brunch']","['delivery', 'pickup']",American (Traditional),Breakfast & Brunch,,False
20732,"Franklin Park village, Illinois",Chicago,IL,41.948975,-87.669189,Tank it Easy,"['Aquariums', 'Pet Stores', 'Aquarium Services']",[],Aquariums,Pet Stores,Aquarium Services,False
20733,"Franklin Park village, Illinois",Elmhurst,IL,41.8696522,-87.934856,DiLeo's Pizzeria,"['Pizza', 'Italian']","['delivery', 'pickup']",Pizza,Italian,,False
20734,"Franklin Park village, Illinois",Oak Park,IL,41.8881,-87.80202,Q-BBQ,"['Barbeque', 'Sandwiches']","['delivery', 'pickup']",Barbeque,Sandwiches,,False
20735,"Franklin Park village, Illinois",Oak Park,IL,41.888478,-87.802218,Cozy Corner Coffee Shop,"['Coffee & Tea', 'Breakfast & Brunch']","['delivery', 'pickup']",Coffee & Tea,Breakfast & Brunch,,False
20736,"Franklin Park village, Illinois",Norridge,IL,41.9658,-87.8357,Produce World,"['Grocery', 'Bakeries', 'Fruits & Veggies']",[],Grocery,Bakeries,Fruits & Veggies,False
20737,"Franklin Park village, Illinois",Melrose Park,IL,41.9086456298828,-87.8492660522461,Bakers Square,"['American (Traditional)', 'Desserts', 'Breakfast & Brunch']","['delivery', 'pickup']",American (Traditional),Desserts,Breakfast & Brunch,False
20738,"Franklin Park village, Illinois",Oak Park,IL,41.88839,-87.80265,Lake Street Kitchen + Bar,"['Bars', 'American (Traditional)', 'American (New)']","['delivery', 'pickup']",Bars,American (Traditional),American (New),False
20739,"Franklin Park village, Illinois",Schiller Park,IL,41.9552,-87.871538,Starbucks,['Coffee & Tea'],['delivery'],Coffee & Tea,,,False
20740,"Franklin Park village, Illinois",Chicago,IL,41.9851820478212,-87.8297438927761,Outback Steakhouse,['Steakhouses'],[],Steakhouses,,,False
20741,"Franklin Park village, Illinois",Chicago,IL,41.92485,-87.80591,Kolatek's Bakery & Deli,"['Bakeries', 'Delis']",[],Bakeries,Delis,,False
20742,"Franklin Park village, Illinois",Schiller Park,IL,41.9657897949219,-87.8717803955078,Richie's Restaurant and Sports Lounge,"['Italian', 'Lounges']","['delivery', 'pickup']",Italian,Lounges,,False
20743,"Franklin Park village, Illinois",Oak Park,IL,41.88838,-87.80311,Katy's Dumpling - Oak Park,"['Noodles', 'Szechuan']","['delivery', 'pickup']",Noodles,Szechuan,,False
20744,"Franklin Park village, Illinois",Oak Park,IL,41.89445,-87.8034799,Petersen's Ice Cream,['Ice Cream & Frozen Yogurt'],['delivery'],Ice Cream & Frozen Yogurt,,,False
20745,"Franklin Park village, Illinois",Chicago,IL,41.985717490543,-87.8331983696132,Hooters,"['American (Traditional)', 'Sports Bars', 'Chicken Wings']",['delivery'],American (Traditional),Sports Bars,Chicken Wings,False
20746,"Franklin Park village, Illinois",Forest Park,IL,41.8644009284386,-87.8185107513218,Portillo's Hot Dogs,"['Hot Dogs', 'Salad', 'Burgers']",['delivery'],Hot Dogs,Salad,Burgers,False
20747,"Franklin Park village, Illinois",Forest Park,IL,41.87981,-87.80955,Shanahan's,"['Cajun/Creole', 'Irish Pub', 'Breakfast & Brunch']","['delivery', 'pickup']",Cajun/Creole,Irish Pub,Breakfast & Brunch,False
20748,"Franklin Park village, Illinois",Franklin Park,IL,41.929462,-87.869812,Leu's Oriental Chop Suey,['Chinese'],['delivery'],Chinese,,,False
20749,"Franklin Park village, Illinois",Rosemont,IL,41.980924,-87.860258,O'H American Grill,['American (New)'],['delivery'],American (New),,,False
20750,"Franklin Park village, Illinois",Chicago,IL,42.00304,-87.81613,Que Onda Mexican Restaurant,"['Mexican', 'Cocktail Bars']",['delivery'],Mexican,Cocktail Bars,,False
20751,"Franklin Park village, Illinois",Bellwood,IL,41.8801,-87.87858,Montego Bay,['Caribbean'],['delivery'],Caribbean,,,False
20752,"Franklin Park village, Illinois",Elmhurst,IL,41.90492,-87.93949,Angelo's Ristorante & Banquets,"['Italian', 'Venues & Event Spaces']",['delivery'],Italian,Venues & Event Spaces,,False
20753,"Franklin Park village, Illinois",Melrose Park,IL,41.908674,-87.848452,Olive Garden Italian Restaurant,"['Italian', 'Salad', 'Soup']",[],Italian,Salad,Soup,False
20754,"Franklin Park village, Illinois",Northlake,IL,41.90485595763,-87.9101464814815,Nuevo China Buffet,"['Chinese', 'Sushi Bars', 'Buffets']",[],Chinese,Sushi Bars,Buffets,False
20755,"Franklin Park village, Illinois",Forest Park,IL,41.8859006,-87.8078511,Goldyburgers,"['Dive Bars', 'Burgers', 'American (Traditional)']",['delivery'],Dive Bars,Burgers,American (Traditional),False
20756,"Franklin Park village, Illinois",Harwood Height,IL,41.9730905,-87.8074286,Harwood Heights Sarpino's,['Pizza'],"['delivery', 'pickup']",Pizza,,,False
20757,"Franklin Park village, Illinois",Chicago,IL,41.945235,-87.81607,Chew On This Co.,"['Mexican', 'New Mexican Cuisine', 'Vegetarian']","['pickup', 'delivery']",Mexican,New Mexican Cuisine,Vegetarian,False
20758,"Franklin Park village, Illinois",Elmhurst,IL,41.9018,-87.94005,Sweetberry Elmhurst,"['Acai Bowls', 'Salad', 'Wraps']","['pickup', 'delivery']",Acai Bowls,Salad,Wraps,False
20759,"Franklin Park village, Illinois",Chicago,IL,41.9753362594047,-87.9032019843127,Cubs Bar & Grill,"['American (Traditional)', 'Bars']",[],American (Traditional),Bars,,False
20760,"Franklin Park village, Illinois",Northlake,IL,41.930509,-87.903617,Cochiaro's Pizza,"['Pizza', 'Italian', 'Diners']","['pickup', 'delivery']",Pizza,Italian,Diners,False
20761,"Franklin Park village, Illinois",Forest Park,IL,41.879737,-87.814925,Panda Cafe,['Cantonese'],"['pickup', 'delivery']",Cantonese,,,False
20762,"Franklin Park village, Illinois",Berkeley,IL,41.8888778686523,-87.8996429443359,Moon Temple Chinese Restaurant,['Chinese'],['delivery'],Chinese,,,False
20763,"Franklin Park village, Illinois",Rosemont,IL,41.97909,-87.86809,Kings Dining & Entertainment - Rosemont,"['Sports Bars', 'Bowling', 'American (Traditional)']",['delivery'],Sports Bars,Bowling,American (Traditional),False
20764,"Franklin Park village, Illinois",Melrose Park,IL,41.915296,-87.8844,Victoria's Family Restaurant,"['Diners', 'American (Traditional)']",[],Diners,American (Traditional),,False
20765,"Franklin Park village, Illinois",Elmhurst,IL,41.904558,-87.940091,Rainbow Cafe,"['Burgers', 'Seafood', 'Breakfast & Brunch']","['pickup', 'delivery']",Burgers,Seafood,Breakfast & Brunch,False
20766,"Franklin Park village, Illinois",Chicago,IL,41.9813528404599,-87.9060560168644,United Club,['Airport Lounges'],[],Airport Lounges,,,False
20767,"Franklin Park village, Illinois",Elmwood Park,IL,41.9088512182373,-87.8125148338977,Trattoria Peppino,"['Italian', 'Salad', 'Sandwiches']","['pickup', 'delivery']",Italian,Salad,Sandwiches,False
20768,"Franklin Park village, Illinois",Franklin Park,IL,41.9362,-87.86962,Wow Pizzeria,['Pizza'],"['pickup', 'delivery']",Pizza,,,False
20769,"Franklin Park village, Illinois",Norridge,IL,41.9664851,-87.8358325,Mullen's Bar and Grill,"['Bars', 'American (New)']","['pickup', 'delivery']",Bars,American (New),,False
20770,"Franklin Park village, Illinois",Elmhurst,IL,41.899904492382,-87.9407650573352,Red Dragon,"['Chinese', 'Asian Fusion']","['pickup', 'delivery']",Chinese,Asian Fusion,,False
